"date","high","low","open","close","volume","quoteVolume","weightedAverage"
1439083800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439085600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439087400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439089200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439091000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439092800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439094600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439096400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439098200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439100000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439101800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439103600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439105400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439107200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439109000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439110800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439112600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439114400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439116200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439118000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439119800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439121600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439123400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439125200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439127000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439128800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439130600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439132400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439134200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439136000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439137800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439139600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439141400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439143200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439145000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439146800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439148600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439150400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439152200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439154000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439155800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439157600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439159400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439161200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439163000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439164800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439166600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439168400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439170200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439172000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439173800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439175600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439177400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439179200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439181000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439182800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439184600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439186400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439188200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439190000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439191800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439193600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439195400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439197200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439199000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439200800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439202600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439204400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439206200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439208000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439209800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439211600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439213400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439215200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439217000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439218800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439220600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439222400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439224200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439226000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439227800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439229600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439231400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439233200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439235000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439236800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439238600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439240400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439242200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439244000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439245800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439247600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439249400,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439251200,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439253000,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439254800,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439256600,1.40000001,1.40000001,1.40000001,1.40000001,0,0,1.40000001
1439258400,0.66000001,0.66000001,0.66000001,0.66000001,0.0738,0.1118,0.66000001
1439260200,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439262000,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439263800,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439265600,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439267400,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439269200,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439271000,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439272800,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439274600,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439276400,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439278200,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439280000,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439281800,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439283600,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439285400,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439287200,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439289000,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439290800,0.66000001,0.66000001,0.66000001,0.66000001,0,0,0.66000001
1439292600,0.76999944,0.55000001,0.76999944,0.55000001,0.026299,0.0398,0.66010983
1439294400,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439296200,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439298000,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439299800,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439301600,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439303400,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439305200,0.55000001,0.55000001,0.55000001,0.55000001,0,0,0.55000001
1439307000,0.77000001,0.76999922,0.76999922,0.77000001,47.501948,61.6909,0.76999931
1439308800,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439310600,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439312400,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439314200,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439316000,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439317800,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439319600,0.77000001,0.77000001,0.77000001,0.77000001,0,0,0.77000001
1439321400,1,0.99999999,0.99999999,1,126.680526,126.6805,0.99999999
1439323200,1.05999999,1.05999999,1.05999999,1.05999999,31.8,30,1.05999999
1439325000,1.14,1.1,1.1,1.14,33.6,30,1.12
1439326800,1.1,1.1,1.1,1.1,3.2934,2.994,1.1
1439328600,1.1,1.1,1.1,1.1,0,0,1.1
1439330400,1.1,1.1,1.1,1.1,0,0,1.1
1439332200,1.1,1.1,1.1,1.1,0,0,1.1
1439334000,1.1,1.1,1.1,1.1,0,0,1.1
1439335800,1.1,1.1,1.1,1.1,0,0,1.1
1439337600,1.1,1.1,1.1,1.1,0,0,1.1
1439339400,1.1,1.1,1.1,1.1,0,0,1.1
1439341200,1.05000001,1.05,1.05000001,1.05,3.301227,3.144,1.05
1439343000,0.9000006,0.9000006,0.9000006,0.9000006,6.300004,7,0.9000006
1439344800,0.9000006,0.9000006,0.9000006,0.9000006,0,0,0.9000006
1439346600,0.9000006,0.9000006,0.9000006,0.9000006,0,0,0.9000006
1439348400,0.9000006,0.9000006,0.9000006,0.9000006,0,0,0.9000006
1439350200,0.90000147,0.90000146,0.90000147,0.90000146,92.023633,102.2483,0.90000146
1439352000,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439353800,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439355600,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439357400,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439359200,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439361000,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439362800,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439364600,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439366400,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439368200,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439370000,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439371800,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439373600,0.90000146,0.90000146,0.90000146,0.90000146,0,0,0.90000146
1439375400,1,1,1,1,0.1,0.1,1
1439377200,1,1,1,1,0,0,1
1439379000,1.18,1.15999377,1.15999377,1.18,127.441156,109.605,1.16273174
1439380800,1.22,1.22,1.22,1.22,18.3,15,1.22
1439382600,1.26,1.26,1.26,1.26,0.278152,0.2208,1.26
1439384400,1.26,1.26,1.26,1.26,0,0,1.26
1439386200,1.26,1.26,1.26,1.26,0,0,1.26
1439388000,1.26,1.26,1.26,1.26,0,0,1.26
1439389800,1.26,1.26,1.26,1.26,0,0,1.26
1439391600,1.26,1.26,1.26,1.26,0,0,1.26
1439393400,1.26,1.26,1.26,1.26,0,0,1.26
1439395200,1.39999999,1.26,1.26,1.39999999,228.697782,166.7621,1.37140179
1439397000,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439398800,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439400600,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439402400,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439404200,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439406000,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439407800,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439409600,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439411400,1.39999999,1.39999999,1.39999999,1.39999999,0,0,1.39999999
1439413200,1.38,1.38,1.38,1.38,0.365256,0.2647,1.38
1439415000,1.38,1.38,1.38,1.38,0,0,1.38
1439416800,1.38,1.38,1.38,1.38,0,0,1.38
1439418600,1.38,1.38,1.38,1.38,0,0,1.38
1439420400,1.38,1.38,1.38,1.38,0,0,1.38
1439422200,1.38,1.38,1.38,1.38,0,0,1.38
1439424000,1.38,1.38,1.38,1.38,0,0,1.38
1439425800,1.38,1.38,1.38,1.38,0,0,1.38
1439427600,1.38,1.38,1.38,1.38,0,0,1.38
1439429400,1.38,1.38,1.38,1.38,0,0,1.38
1439431200,1.38,1.38,1.38,1.38,0,0,1.38
1439433000,1.38,1.38,1.38,1.38,0,0,1.38
1439434800,1.38,1.38,1.38,1.38,0,0,1.38
1439436600,1.38,1.38,1.38,1.38,0,0,1.38
1439438400,1.38,1.38,1.38,1.38,0,0,1.38
1439440200,1.38,1.38,1.38,1.38,0,0,1.38
1439442000,1.38,1.38,1.38,1.38,0,0,1.38
1439443800,1.3,1.3,1.3,1.3,5.257315,4.0441,1.3
1439445600,1.3,1.3,1.3,1.3,0,0,1.3
1439447400,1.3,1.3,1.3,1.3,0,0,1.3
1439449200,1.3,1.3,1.3,1.3,0,0,1.3
1439451000,1.3,1.3,1.3,1.3,0,0,1.3
1439452800,1.3,1.3,1.3,1.3,0,0,1.3
1439454600,1.3,1.3,1.3,1.3,0,0,1.3
1439456400,1.3,1.3,1.3,1.3,0,0,1.3
1439458200,1.3,1.3,1.3,1.3,0,0,1.3
1439460000,1.3,1.3,1.3,1.3,0,0,1.3
1439461800,1.3,1.3,1.3,1.3,0,0,1.3
1439463600,1.3,1.3,1.3,1.3,0,0,1.3
1439465400,1.3,1.3,1.3,1.3,7.742685,5.9559,1.3
1439467200,1.38,1.38,1.38,1.38,6.534744,4.7353,1.38
1439469000,1.38,1.38,1.38,1.38,0,0,1.38
1439470800,1.41,1.41,1.41,1.41,14.218569,10.0841,1.41
1439472600,1.41,1.41,1.41,1.41,3.236036,2.2951,1.41
1439474400,1.41,1.41,1.41,1.41,0,0,1.41
1439476200,1.42,1.42,1.42,1.42,21.3,15,1.42
1439478000,1.42,1.42,1.42,1.42,0,0,1.42
1439479800,1.46,1.46,1.46,1.46,5.206927,3.5664,1.46
1439481600,1.62,1.46,1.46,1.62,110.293073,71.4336,1.54399407
1439483400,1.62,1.62,1.62,1.62,0,0,1.62
1439485200,1.62,1.62,1.62,1.62,0,0,1.62
1439487000,1.95,1.75,1.75,1.95,371.82422,210.6424,1.76519162
1439488800,1.95,1.95,1.95,1.95,0,0,1.95
1439490600,1.95,1.95,1.95,1.95,0.005655,0.0029,1.95
1439492400,1.95,1.95,1.95,1.95,0,0,1.95
1439494200,2.05,1.95,1.95,2.05,40.494345,19.9971,2.02501087
1439496000,2.05,2.05,2.05,2.05,0,0,2.05
1439497800,2.15,2.15,2.15,2.15,0.170018,0.0791,2.15
1439499600,2.15,2.15,2.15,2.15,0,0,2.15
1439501400,2.15,2.15,2.15,2.15,0,0,2.15
1439503200,2.15,2.15,2.15,2.15,0,0,2.15
1439505000,2.15,2.15,2.15,2.15,0,0,2.15
1439506800,2.15,2.15,2.15,2.15,0,0,2.15
1439508600,2.14,2.14,2.14,2.14,0.003268,0.0015,2.14
1439510400,2.14,2.14,2.14,2.14,0,0,2.14
1439512200,2.14,2.14,2.14,2.14,0,0,2.14
1439514000,2.14,2.14,2.14,2.14,0,0,2.14
1439515800,2.14,2.14,2.14,2.14,0,0,2.14
1439517600,2.14,2.14,2.14,2.14,0,0,2.14
1439519400,2.14,2.14,2.14,2.14,0,0,2.14
1439521200,2.14,2.14,2.14,2.14,0,0,2.14
1439523000,2.14,2.14,2.14,2.14,0,0,2.14
1439524800,2.14,2.14,2.14,2.14,0,0,2.14
1439526600,2.14,2.14,2.14,2.14,0,0,2.14
1439528400,2.14,2.14,2.14,2.14,0,0,2.14
1439530200,2.14,2.14,2.14,2.14,0,0,2.14
1439532000,2.14,2.14,2.14,2.14,0,0,2.14
1439533800,2.14,2.14,2.14,2.14,0,0,2.14
1439535600,2.14,2.14,2.14,2.14,0,0,2.14
1439537400,2.14,2.14,2.14,2.14,0,0,2.14
1439539200,2.14,2.14,2.14,2.14,0,0,2.14
1439541000,2.14,2.14,2.14,2.14,0,0,2.14
1439542800,2.14,2.14,2.14,2.14,0,0,2.14
1439544600,2.14,2.14,2.14,2.14,0,0,2.14
1439546400,2.14,2.14,2.14,2.14,0,0,2.14
1439548200,2.15,2.14,2.14,2.15,53.476714,24.9194,2.14598767
1439550000,2.15,2.15,2.15,2.15,0,0,2.15
1439551800,2.15,2.15,2.15,2.15,0,0,2.15
1439553600,2.15,2.15,2.15,2.15,0,0,2.15
1439555400,2.15,2.15,2.15,2.15,0,0,2.15
1439557200,2.15,2.15,2.15,2.15,0,0,2.15
1439559000,2.15,2.15,2.15,2.15,0,0,2.15
1439560800,2.15,2.15,2.15,2.15,0,0,2.15
1439562600,2.15,2.15,2.15,2.15,0,0,2.15
1439564400,2.15,2.15,2.15,2.15,0,0,2.15
1439566200,2.15,2.15,2.15,2.15,0,0,2.15
1439568000,2.15,2.15,2.15,2.15,0,0,2.15
1439569800,2.15,2.15,2.15,2.15,0,0,2.15
1439571600,2.15,2.15,2.15,2.15,0,0,2.15
1439573400,2.15,2.15,2.15,2.15,0,0,2.15
1439575200,2.15,2.15,2.15,2.15,0,0,2.15
1439577000,2.15,2.15,2.15,2.15,0,0,2.15
1439578800,2.15,2.15,2.15,2.15,0,0,2.15
1439580600,2.15,2.15,2.15,2.15,0,0,2.15
1439582400,2.15,2.15,2.15,2.15,0,0,2.15
1439584200,2.15,2.15,2.15,2.15,0,0,2.15
1439586000,2.15,2.15,2.15,2.15,0,0,2.15
1439587800,2.15,2.15,2.15,2.15,0,0,2.15
1439589600,2.15,2.15,2.15,2.15,0,0,2.15
1439591400,2.15,2.15,2.15,2.15,0,0,2.15
1439593200,2.15,2.15,2.15,2.15,0,0,2.15
1439595000,2.15,2.15,2.15,2.15,0,0,2.15
1439596800,1.625,1.625,1.625,1.625,17.875,11,1.625
1439598600,1.625,1.625,1.625,1.625,0,0,1.625
1439600400,1.625,1.625,1.625,1.625,0,0,1.625
1439602200,1.625,1.625,1.625,1.625,0,0,1.625
1439604000,1.625,1.625,1.625,1.625,0,0,1.625
1439605800,1.625,1.625,1.625,1.625,0,0,1.625
1439607600,1.625,1.625,1.625,1.625,0,0,1.625
1439609400,1.625,1.625,1.625,1.625,0,0,1.625
1439611200,1.625,1.625,1.625,1.625,0,0,1.625
1439613000,1.625,1.625,1.625,1.625,0,0,1.625
1439614800,1.625,1.625,1.625,1.625,0,0,1.625
1439616600,1.625,1.625,1.625,1.625,0,0,1.625
1439618400,1.625,1.625,1.625,1.625,0,0,1.625
1439620200,1.7,1.7,1.7,1.7,5.1,3,1.7
1439622000,2.19999999,1.7,1.7,2.19999999,5.9,3,1.96666665
1439623800,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439625600,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439627400,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439629200,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439631000,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439632800,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439634600,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439636400,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439638200,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439640000,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439641800,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439643600,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439645400,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439647200,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439649000,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439650800,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439652600,2.19999999,2.19999999,2.19999999,2.19999999,0,0,2.19999999
1439654400,1.5,1.15000001,1.5,1.15000001,1.956908,1.7,1.15112222
1439656200,1.15000001,1.15000001,1.15000001,1.15000001,0,0,1.15000001
1439658000,1.5,1.5,1.5,1.5,22.391338,14.9276,1.5
1439659800,1.5,1.5,1.5,1.5,0,0,1.5
1439661600,1.5,1.5,1.5,1.5,0,0,1.5
1439663400,1.5,1.5,1.5,1.5,0,0,1.5
1439665200,1.5,1.5,1.5,1.5,0,0,1.5
1439667000,1.5,1.5,1.5,1.5,0,0,1.5
1439668800,1.5,1.5,1.5,1.5,0,0,1.5
1439670600,1.5,1.5,1.5,1.5,0,0,1.5
1439672400,1.5,1.5,1.5,1.5,0,0,1.5
1439674200,1.5,1.5,1.5,1.5,0,0,1.5
1439676000,1.5,1.5,1.5,1.5,0,0,1.5
1439677800,1.5,1.5,1.5,1.5,0,0,1.5
1439679600,1.5,1.5,1.5,1.5,0,0,1.5
1439681400,1.5,1.5,1.5,1.5,0,0,1.5
1439683200,1.5,1.5,1.5,1.5,0,0,1.5
1439685000,1.5,1.5,1.5,1.5,0,0,1.5
1439686800,1.5,1.5,1.5,1.5,0,0,1.5
1439688600,1.5,1.5,1.5,1.5,0,0,1.5
1439690400,1.5,1.5,1.5,1.5,0,0,1.5
1439692200,1.769999,1.769999,1.769999,1.769999,0.000687,4e-04,1.769999
1439694000,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439695800,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439697600,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439699400,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439701200,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439703000,1.769999,1.769999,1.769999,1.769999,0,0,1.769999
1439704800,1.14000001,1.14,1.14000001,1.14,13.442647,11.7918,1.14
1439706600,1.14,1.14,1.14,1.14,0,0,1.14
1439708400,1.77,1.77,1.77,1.77,2.336696,1.3202,1.77
1439710200,1.77,1.77,1.77,1.77,0,0,1.77
1439712000,1.77,1.77,1.77,1.77,0,0,1.77
1439713800,1.77,1.77,1.77,1.77,0,0,1.77
1439715600,1.14,1.14,1.14,1.14,5.317835,4.6648,1.14
1439717400,1.14,1.14,1.14,1.14,23.182165,20.3352,1.14
1439719200,1.13000118,1.11,1.13000118,1.11,181.534252,161.1998,1.12614442
1439721000,1.11,1.11,1.11,1.11,0,0,1.11
1439722800,1.11,1.11,1.11,1.11,0,0,1.11
1439724600,1.11,1.11,1.11,1.11,0,0,1.11
1439726400,1.11,1.11,1.11,1.11,0,0,1.11
1439728200,1.11,1.11,1.11,1.11,0,0,1.11
