"date","high","low","open","close","volume","quoteVolume","weightedAverage"
1475667000,0.01597998,0.0152521,0.01577477,0.01540003,276.984647,17882.5077,0.01548913
1475668800,0.0156,0.01519465,0.0154684,0.01540942,191.976556,12472.4664,0.01539202
1475670600,0.01649899,0.01519463,0.01539862,0.01643,341.103423,21539.8899,0.01583589
1475672400,0.01644989,0.01547815,0.01639,0.01550656,443.566002,27874.6165,0.0159129
1475674200,0.01608438,0.01550704,0.01550705,0.01601996,105.267706,6598.7568,0.01595265
1475676000,0.01603796,0.01582007,0.016,0.01588999,42.916201,2689.998,0.01595399
1475677800,0.01598,0.01565502,0.01588999,0.01591197,207.464407,13104.7405,0.01583124
1475679600,0.016111,0.0159,0.01591196,0.01607956,205.702344,12840.7731,0.01601946
1475681400,0.0161613,0.01601017,0.01607955,0.01615003,84.805956,5267.709,0.01609921
1475683200,0.01634061,0.01593007,0.0161613,0.01609999,199.452594,12351.0461,0.01614863
1475685000,0.01627473,0.01593,0.01611876,0.01613457,164.656433,10260.8201,0.0160471
1475686800,0.01637385,0.01600045,0.01613459,0.01634785,159.820988,9872.2926,0.01618884
1475688600,0.01635,0.01596,0.01634785,0.01610846,165.671271,10284.8347,0.0161083
1475690400,0.01624,0.0157714,0.01623569,0.01588359,144.3887,9010.9216,0.01602374
1475692200,0.01592843,0.01547738,0.01589906,0.01586694,236.029469,15003.7667,0.01573134
1475694000,0.01586694,0.0151001,0.01586694,0.01529945,324.078547,20901.7981,0.01550481
1475695800,0.01588979,0.01517127,0.01520004,0.01586997,84.181941,5416.0413,0.01554307
1475697600,0.0159256,0.01396054,0.01586997,0.01399998,896.639794,61170.0371,0.01465815
1475699400,0.01543998,0.01299,0.01399124,0.01436475,1257.563333,90279.1441,0.01392972
1475701200,0.0145,0.014061,0.01432042,0.01438,349.861649,24528.0833,0.01426371
1475703000,0.0147999,0.01436767,0.01436767,0.01478979,139.484134,9512.1996,0.0146637
1475704800,0.01480071,0.01434007,0.0147508,0.01440671,167.8862,11489.1668,0.01461256
1475706600,0.01466965,0.01434156,0.01440697,0.014664,118.621577,8192.0884,0.01448001
1475708400,0.01479949,0.01435797,0.01464407,0.01453545,111.767257,7704.4321,0.01450687
1475710200,0.01460385,0.0143,0.01449163,0.01450854,73.775566,5108.0143,0.0144431
1475712000,0.01478942,0.01450854,0.01450854,0.0146997,119.325884,8168.9643,0.01460722
1475713800,0.01480071,0.01450056,0.01469934,0.01468989,178.949342,12162.7996,0.01471284
1475715600,0.01504143,0.01451,0.01459976,0.014513,175.800198,11952.6404,0.01470806
1475717400,0.0147458,0.0145103,0.0145103,0.01465146,29.892463,2044.1296,0.01462356
1475719200,0.01473968,0.01406088,0.01469929,0.01406088,140.762579,9786.5119,0.01438332
1475721000,0.01409936,0.01398,0.014083,0.01400085,254.96119,18211.4132,0.01400007
1475722800,0.01438235,0.01398002,0.01399241,0.01434421,79.337375,5592.9404,0.01418527
1475724600,0.01432737,0.013501,0.01431856,0.01356205,850.750058,61535.4258,0.01382537
1475726400,0.01394054,0.01356503,0.01356503,0.013631,69.993379,5099.3574,0.01372592
1475728200,0.013631,0.013501,0.01362737,0.01357,31.726755,2340.2821,0.0135568
1475730000,0.01404807,0.01356228,0.01356228,0.01376019,47.512628,3430.0581,0.01385184
1475731800,0.0138025,0.0135,0.01376181,0.01356,64.457513,4746.0256,0.01358136
1475733600,0.01360644,0.0134,0.01360074,0.01348999,201.139747,14925.3097,0.01347642
1475735400,0.01349995,0.0134,0.01340001,0.01341528,92.187019,6853.3264,0.01345142
1475737200,0.0137,0.013401,0.01341527,0.01361009,107.611903,7954.1097,0.01352909
1475739000,0.01398982,0.01350916,0.01361001,0.01377366,89.759087,6514.5954,0.01377815
1475740800,0.01376824,0.01356998,0.01376817,0.01356998,33.981727,2492.7682,0.01363212
1475742600,0.01358888,0.0134,0.01352194,0.01349002,111.10189,8259.6239,0.0134512
1475744400,0.01353999,0.0132,0.01349362,0.0132322,503.430673,37722.7272,0.01334555
1475746200,0.01335125,0.01222121,0.01327003,0.01225001,674.902138,52767.6231,0.01279008
1475748000,0.0124003,0.00982,0.01225002,0.01003265,1484.098073,136711.8198,0.01085566
1475749800,0.013,0.00997028,0.01003265,0.01196991,771.650242,67779.4881,0.01138471
1475751600,0.01301,0.0113333,0.01195003,0.01155999,1091.325082,89148.146,0.0122417
1475753400,0.01200721,0.011547,0.01154743,0.01184702,190.133647,16163.4306,0.01176319
1475755200,0.01248172,0.01149003,0.01179,0.01157685,245.803531,20428.0277,0.01203266
1475757000,0.01157686,0.01091,0.01154001,0.01100553,245.742233,21801.8874,0.0112716
1475758800,0.0116,0.01096118,0.0111,0.01143389,263.307279,23184.0403,0.01135726
1475760600,0.0114339,0.01103522,0.01135002,0.0112115,133.201939,11844.0875,0.01124628
1475762400,0.0122,0.01115,0.01121324,0.01199906,412.805031,35124.4583,0.01175263
1475764200,0.0119887,0.011563,0.0119887,0.01188997,179.144089,15214.0884,0.01177488
1475766000,0.0124,0.01180809,0.01189975,0.01194008,193.820908,15954.2929,0.01214851
1475767800,0.01199898,0.0117,0.01199898,0.01190003,72.754705,6145.0358,0.01183959
1475769600,0.01194999,0.01161121,0.01193,0.01174013,94.050434,8003.2515,0.01175152
1475771400,0.01191223,0.01154348,0.01181104,0.01155031,112.57824,9675.2702,0.01163566
1475773200,0.01159902,0.0114,0.01155004,0.01140098,79.867454,6937.4023,0.01151258
1475775000,0.01144338,0.01049989,0.01136101,0.0104999,493.233708,44969.6496,0.01096814
1475776800,0.01122349,0.01037,0.01052966,0.01100008,348.007911,32129.941,0.01083126
1475778600,0.0114,0.01079997,0.01100066,0.0110601,155.906483,14034.0887,0.01110912
1475780400,0.011167,0.010705,0.01105,0.01095003,89.383886,8224.6283,0.01086783
1475782200,0.01165,0.01095003,0.01095003,0.01127604,178.276763,15668.3242,0.01137816
1475784000,0.0117493,0.01127607,0.01127607,0.01171997,121.352473,10584.1589,0.01146548
1475785800,0.01248244,0.0116729,0.0116729,0.0121001,283.504595,23408.8387,0.012111
1475787600,0.0125,0.01205354,0.01210008,0.01205357,194.063557,15722.6905,0.01234289
1475789400,0.01249999,0.01195,0.01205366,0.01239113,162.143693,13318.0934,0.01217469
1475791200,0.01249711,0.01204604,0.01244521,0.01210098,67.879952,5502.6606,0.01233584
1475793000,0.0121301,0.01148148,0.0121301,0.01188988,244.570554,20813.0467,0.01175082
1475794800,0.01188999,0.01162019,0.01188523,0.01179,65.635649,5558.0258,0.01180916
1475796600,0.01192702,0.01177018,0.01179967,0.011927,44.676022,3761.0237,0.01187868
1475798400,0.01229977,0.01184532,0.01192495,0.01224424,58.750751,4883.8615,0.01202956
1475800200,0.01218201,0.0117017,0.01204696,0.01170184,73.54627,6132.0833,0.01199368
1475802000,0.01203129,0.01177731,0.01184997,0.01182208,39.133268,3291.8137,0.01188805
1475803800,0.01194312,0.01182163,0.01194312,0.01184407,19.005447,1600.1709,0.01187713
1475805600,0.01240001,0.01191735,0.01191739,0.01196943,119.183263,9788.9951,0.01217522
1475807400,0.01231802,0.0119694,0.01207735,0.01231802,47.60182,3927.8094,0.01211917
1475809200,0.01244989,0.01224401,0.01231177,0.01240002,73.374395,5953.2617,0.01232507
1475811000,0.01244989,0.01230001,0.01240002,0.0123828,33.241876,2691.3014,0.01235159
1475812800,0.01244263,0.01223,0.0123695,0.01232613,49.753269,4043.6936,0.01230391
1475814600,0.01231484,0.01218722,0.01231484,0.01223801,14.932629,1217.7329,0.01226264
1475816400,0.01223801,0.01191736,0.01220368,0.01200001,63.649511,5277.3624,0.01206085
1475818200,0.01229973,0.0119964,0.0119964,0.0122,66.055773,5422.1019,0.01218268
1475820000,0.01259999,0.01217001,0.0122,0.01259999,158.009616,12716.4613,0.01242559
1475821800,0.012955,0.0125006,0.01256873,0.012951,90.929184,7120.1322,0.01277071
1475823600,0.01329996,0.01250781,0.01295057,0.01278819,440.225645,34020.9767,0.01293982
1475825400,0.01293986,0.01270092,0.01270092,0.01288692,73.751545,5741.2684,0.01284586
1475827200,0.01292041,0.01260001,0.012896,0.01280026,121.612852,9457.8767,0.01285836
1475829000,0.01290674,0.01241717,0.01286786,0.01247641,139.969993,11118.0366,0.01258945
1475830800,0.01255506,0.01242,0.01247675,0.01254401,25.71518,2061.1876,0.0124759
1475832600,0.012525,0.01215,0.012525,0.01219858,79.083174,6449.1377,0.01226259
1475834400,0.01229542,0.0115,0.01222909,0.01192642,272.273498,23109.9215,0.01178167
1475836200,0.01198999,0.01134002,0.0118571,0.01143865,134.383996,11574.597,0.01161025
1475838000,0.01176248,0.01137148,0.01143864,0.01156215,135.480211,11692.6335,0.0115868
1475839800,0.01188801,0.0114,0.01157253,0.01154,257.581903,22098.4323,0.01165611
1475841600,0.01157099,0.0108,0.01154001,0.01130305,197.463306,17579.4074,0.01123264
1475843400,0.01149835,0.01130126,0.01130354,0.01136077,42.519279,3744.9337,0.01135381
1475845200,0.01147534,0.010535,0.01136026,0.01106001,222.819046,20354.6149,0.01094685
1475847000,0.01117403,0.010535,0.01106001,0.01088517,260.647247,24245.8412,0.01075018
1475848800,0.0109358,0.0103001,0.01089786,0.0105763,155.957046,14616.5621,0.01066988
1475850600,0.01101664,0.01040001,0.01051159,0.01083628,215.165376,19989.4206,0.01076396
1475852400,0.0111,0.0107,0.01082645,0.01095754,111.933163,10273.8315,0.01089497
1475854200,0.01124966,0.01089764,0.01099789,0.010903,84.553027,7665.3548,0.01103054
1475856000,0.01099,0.01082076,0.01096518,0.01099,35.041061,3206.2402,0.01092901
1475857800,0.01099357,0.010922,0.01096777,0.01098501,18.018479,1644.5691,0.01095635
1475859600,0.01124,0.0109646,0.0109646,0.01100825,97.126257,8740.9074,0.01111169
1475861400,0.01122807,0.01088973,0.01100825,0.01122807,40.896938,3697.6193,0.01106034
1475863200,0.01129,0.01107999,0.01120647,0.01121329,68.401247,6106.0199,0.01120226
1475865000,0.01125074,0.01091234,0.01118226,0.01091234,21.213575,1915.9652,0.011072
1475866800,0.01103705,0.01076987,0.01097902,0.010837,52.84747,4862.037,0.0108694
1475868600,0.01098531,0.01075251,0.01083549,0.01084618,69.23487,6371.3732,0.01086655
1475870400,0.0111111,0.01081139,0.01081139,0.01102672,62.013951,5645.1536,0.01098534
1475872200,0.011186,0.01096007,0.01107091,0.011186,39.400063,3548.295,0.01110394
1475874000,0.01119806,0.01110338,0.01117532,0.01110338,24.779674,2222.6266,0.01114882
1475875800,0.01110667,0.01076,0.01110667,0.01076,142.7725,13133.3216,0.01087101
1475877600,0.01094345,0.0107,0.01076,0.01088445,38.707452,3596.9372,0.01076122
1475879400,0.01095299,0.0108012,0.01094214,0.01080515,51.299976,4736.3572,0.0108311
1475881200,0.01093681,0.0108012,0.01085558,0.01093681,6.398608,590.5601,0.01083481
1475883000,0.01091933,0.0108012,0.01086054,0.01085725,23.737712,2192.5932,0.01082631
1475884800,0.01094,0.01081715,0.01085027,0.01094,18.114677,1666.5852,0.01086933
1475886600,0.01095899,0.01090604,0.01093999,0.01091224,9.374461,857.9057,0.01092714
1475888400,0.01095878,0.01091225,0.01091225,0.01095878,4.677216,427.9429,0.01092953
1475890200,0.01095878,0.01087,0.01095878,0.01094097,29.340196,2686.6848,0.01092059
1475892000,0.01092596,0.0108012,0.01088699,0.01081198,15.017749,1386.7788,0.01082923
1475893800,0.01088262,0.01080183,0.01081197,0.01084014,5.103429,471.0633,0.01083385
1475895600,0.01084014,0.01070714,0.01084012,0.01081679,38.026295,3533.0428,0.01076304
1475897400,0.01088337,0.01075051,0.01079942,0.01088337,0.744648,69.0846,0.01077879
1475899200,0.01090091,0.01066243,0.01086892,0.01068418,21.619258,2015.05,0.01072889
1475901000,0.0107829,0.01019999,0.01070525,0.0102497,159.423754,15354.0201,0.01038319
1475902800,0.0103,0.01010001,0.01025,0.01016375,43.193973,4224.9053,0.01022365
1475904600,0.01016365,0.009888,0.01015597,0.01015296,183.301529,18316.3397,0.01000754
1475906400,0.0105,0.01004519,0.01015,0.01039998,85.565078,8303.5282,0.01030466
1475908200,0.01053153,0.01015463,0.01039998,0.01053153,61.41883,5951.4844,0.01031991
1475910000,0.01059999,0.01031278,0.01052926,0.01034821,45.243961,4300.5865,0.01052041
1475911800,0.01038568,0.0098,0.01034335,0.0098,94.417945,9381.6239,0.01006413
1475913600,0.010055,0.0098,0.00981002,0.00985126,92.846192,9313.8965,0.00996856
1475915400,0.01074902,0.009865,0.00989999,0.01073898,325.894633,31438.8615,0.01036598
1475917200,0.01150001,0.01028621,0.01068528,0.01124087,360.950142,32992.904,0.01094023
1475919000,0.01127037,0.01085586,0.01114928,0.01089234,52.08352,4736.6127,0.01099594
1475920800,0.01096307,0.01085733,0.01094387,0.01086002,70.559869,6491.3574,0.01086981
1475922600,0.01135,0.01085998,0.0109028,0.01128978,70.917386,6392.2322,0.0110943
1475924400,0.011353,0.0109816,0.01128975,0.01107474,91.890873,8245.0845,0.01114492
1475926200,0.0111772,0.01085734,0.01108649,0.01085734,39.048327,3524.4861,0.01107915
1475928000,0.01099,0.0107899,0.01095621,0.01094685,37.459146,3456.6792,0.01083674
1475929800,0.010995,0.01085503,0.01095001,0.01094627,15.810505,1444.3921,0.01094613
1475931600,0.01094619,0.01087799,0.01092413,0.01088119,12.640004,1158.8287,0.01090756
1475933400,0.01089003,0.010735,0.01089003,0.01079929,21.891274,2025.5797,0.01080741
1475935200,0.01100299,0.01076137,0.01078746,0.01100298,32.413215,2981.0978,0.01087291
1475937000,0.011024,0.01092777,0.01100298,0.01101,24.103911,2189.5185,0.01100877
1475938800,0.01129999,0.01100999,0.01100999,0.01129999,137.455008,12327.798,0.01115
1475940600,0.01155,0.01127031,0.01127031,0.01129999,170.777523,14964.6571,0.01141205
1475942400,0.01129956,0.0112,0.01126756,0.01125399,21.350072,1902.2171,0.01122378
1475944200,0.01133739,0.01122579,0.01122579,0.01133739,14.02036,1241.8578,0.01128982
1475946000,0.01135994,0.01126332,0.01130019,0.01135992,26.625206,2351.7967,0.01132121
1475947800,0.01179213,0.01133672,0.01133778,0.01176352,81.192495,7007.7067,0.01158617
1475949600,0.01176352,0.01125,0.01176352,0.01134768,145.311897,12677.3828,0.01146229
1475951400,0.01148399,0.01125,0.01132841,0.01127982,30.369591,2689.0386,0.01129384
1475953200,0.01129281,0.01120029,0.01127986,0.01125623,10.056732,894.9678,0.01123697
1475955000,0.01127983,0.01118002,0.01123375,0.01119299,29.915777,2670.5022,0.0112023
1475956800,0.011193,0.01110104,0.01119297,0.01110104,6.188869,554.4245,0.01116269
1475958600,0.01119298,0.01111047,0.01111047,0.01114181,8.73157,783.0447,0.01115079
1475960400,0.01140599,0.01114179,0.01114179,0.01126907,76.043722,6770.1583,0.01123219
1475962200,0.01127336,0.01112494,0.01118389,0.0111928,14.646037,1304.3555,0.01122856
1475964000,0.01137986,0.01115613,0.01126991,0.01115613,47.217869,4186.6494,0.01127819
1475965800,0.01118143,0.01110105,0.01118143,0.01114421,27.719504,2490.8385,0.01112858
1475967600,0.01115107,0.011,0.01110601,0.01100003,33.298177,3018.2236,0.01103237
1475969400,0.01109734,0.011,0.01100002,0.01109387,25.764218,2335.303,0.01103249
1475971200,0.01115274,0.011,0.01106098,0.01100001,39.484194,3564.2463,0.01107785
1475973000,0.01104997,0.011,0.01100004,0.01100004,32.746628,2975.2771,0.01100624
1475974800,0.01105507,0.01092241,0.01100004,0.01100707,124.015529,11297.9695,0.01097679
1475976600,0.0109646,0.01082,0.01092606,0.01087499,60.510051,5562.2891,0.01087862
1475978400,0.01091198,0.01085001,0.01087861,0.01086983,9.361762,861.3271,0.01086899
1475980200,0.01087708,0.0108,0.01086143,0.0108684,26.701247,2465.27,0.01083096
1475982000,0.01086984,0.01079052,0.01084741,0.01079052,5.551953,512.1137,0.01084124
1475983800,0.01086115,0.01082888,0.01082889,0.01086115,0.554525,51.1117,0.01084926
1475985600,0.01086896,0.01077779,0.01086115,0.01085074,11.16639,1033.7809,0.0108015
1475987400,0.01087621,0.0107,0.01082291,0.010765,39.077777,3622.1718,0.01078849
1475989200,0.01084017,0.01071134,0.01076501,0.01084017,31.361461,2903.6537,0.01080068
1475991000,0.01091206,0.01074719,0.0108356,0.0108,39.178737,3608.6782,0.01085681
1475992800,0.01082739,0.01070002,0.0108,0.01075988,39.970742,3718.9236,0.01074793
1475994600,0.01081018,0.01073537,0.01075989,0.01075,4.403393,408.9948,0.01076637
1475996400,0.01080096,0.01069543,0.01075,0.01078303,15.631085,1455.4237,0.01073988
1475998200,0.01080362,0.010744,0.01075538,0.0107793,7.938847,735.2915,0.01079687
1476000000,0.01086196,0.01076139,0.01076139,0.01086196,1.521472,140.5357,0.01082623
1476001800,0.01089919,0.01083049,0.0108305,0.01089368,10.434747,962.2351,0.01084427
1476003600,0.01089368,0.01080828,0.01089368,0.0108766,5.048847,466.146,0.01083104
1476005400,0.01089305,0.01077109,0.01089305,0.01078027,4.788524,442.1984,0.0108289
1476007200,0.01082418,0.010775,0.0107999,0.01081467,4.774905,441.558,0.01081376
1476009000,0.010854,0.01083,0.01083,0.01085003,16.476188,1519.1297,0.0108458
1476010800,0.01087497,0.01075001,0.01085399,0.01075001,18.088182,1669.6349,0.01083361
1476012600,0.01076612,0.0106,0.01075,0.01064755,58.050896,5453.1558,0.01064537
1476014400,0.01063011,0.010498,0.01063011,0.010498,54.280314,5158.4397,0.01052262
1476016200,0.01058564,0.0104,0.01050161,0.010485,49.836765,4757.6936,0.01047498
1476018000,0.01058089,0.01046954,0.01048125,0.01058089,9.424646,894.7362,0.01053343
1476019800,0.01057189,0.01048161,0.01056001,0.0105322,15.968587,1514.1656,0.01054612
1476021600,0.010577,0.01047204,0.01053221,0.010577,30.115831,2855.6777,0.01054594
1476023400,0.01064941,0.01057458,0.010577,0.01064941,83.028202,7803.9816,0.01063921
1476025200,0.01086311,0.01064161,0.01064161,0.01086,114.95918,10719.0619,0.01072474
1476027000,0.01120034,0.01080554,0.0108409,0.01119045,105.480779,9591.3964,0.01099743
1476028800,0.01133995,0.01090451,0.01117743,0.01133987,148.911111,13324.272,0.01117592
1476030600,0.011655,0.01122126,0.0113071,0.01138986,333.988001,29149.8004,0.01145764
1476032400,0.01163,0.01135419,0.01138489,0.01138703,234.225975,20353.452,0.01150792
1476034200,0.01150425,0.01119993,0.01141806,0.01150425,136.144005,12056.2153,0.01129243
1476036000,0.012,0.0113201,0.01150425,0.01161572,372.970467,31875.8005,0.01170074
1476037800,0.0116168,0.011371,0.01158688,0.01152555,92.101579,8006.2096,0.01150376
1476039600,0.012171,0.01150081,0.01152555,0.01190072,347.706034,29130.1003,0.01193631
1476041400,0.01199893,0.0116227,0.01190071,0.01164001,155.842112,13239.4693,0.01177102
1476043200,0.01196788,0.01163351,0.01163489,0.01185655,101.543938,8601.5534,0.0118053
1476045000,0.01185633,0.01175111,0.01185564,0.01175111,55.850592,4731.9182,0.01180294
1476046800,0.0117654,0.01162271,0.01175113,0.01162637,46.498908,3976.4658,0.01169352
1476048600,0.01172273,0.01127995,0.01168116,0.01144838,147.98079,12917.0695,0.01145621
1476050400,0.01151019,0.01144838,0.01144838,0.01151019,18.83022,1642.1881,0.01146654
1476052200,0.01154851,0.01145812,0.01147811,0.01153006,21.691793,1882.9835,0.0115199
1476054000,0.01154844,0.0114205,0.01153006,0.01145394,27.885784,2427.8031,0.01148601
1476055800,0.01152605,0.01140445,0.01145232,0.01145935,10.03653,876.7215,0.01144779
1476057600,0.01150776,0.01138964,0.01144003,0.01149096,4.382629,383.0636,0.01144099
1476059400,0.01153229,0.01138036,0.01146736,0.011445,4.236718,370.6006,0.01143203
1476061200,0.01149201,0.01140017,0.01141,0.011492,10.970055,955.8406,0.01147686
1476063000,0.01153188,0.01145375,0.01149196,0.01146549,16.978765,1476.6319,0.0114983
1476064800,0.01163658,0.01142805,0.01145178,0.01160002,35.872157,3117.0768,0.01150826
1476066600,0.0116609,0.01154075,0.01160863,0.01157567,55.210939,4747.334,0.01162988
1476068400,0.01160135,0.01155006,0.01156689,0.01160135,17.424237,1503.6056,0.0115883
1476070200,0.01162,0.01152938,0.01160059,0.01152938,57.102684,4942.4478,0.01155352
1476072000,0.0116,0.011375,0.01153049,0.01142057,105.315858,9195.3464,0.01145316
1476073800,0.0114451,0.011,0.01143207,0.0111184,170.087168,15185.9273,0.01120031
1476075600,0.0111132,0.01104623,0.01105356,0.01104732,15.924427,1440.5465,0.01105443
1476077400,0.01109261,0.01100002,0.01104628,0.01100002,7.331835,665.4226,0.01101831
1476079200,0.01105777,0.011,0.01100002,0.01101004,24.233237,2202.174,0.01100423
1476081000,0.01109069,0.010953,0.01102031,0.01099979,42.118088,3834.2115,0.01098481
1476082800,0.01105565,0.01087434,0.01092468,0.01100001,39.790926,3639.8886,0.0109319
1476084600,0.01144975,0.01100001,0.01100001,0.01144752,81.430528,7250.4217,0.01123114
1476086400,0.01170641,0.01134352,0.01138626,0.01159617,110.826517,9585.0623,0.01156242
1476088200,0.0121,0.01164563,0.01164563,0.01183883,172.842628,14515.416,0.01190752
1476090000,0.01183882,0.01140993,0.01183882,0.01149587,122.417399,10599.2761,0.01154959
1476091800,0.01157981,0.01145,0.0114926,0.01150076,45.189431,3925.5787,0.01151153
1476093600,0.01159482,0.0114,0.01149094,0.0114318,87.597418,7637.032,0.01147008
1476095400,0.01149405,0.01139044,0.01141648,0.01139046,15.493215,1359.8327,0.01139347
1476097200,0.01150602,0.01139044,0.01140001,0.01150075,48.395349,4218.9848,0.01147085
1476099000,0.01147364,0.01140609,0.01146518,0.01146495,37.814797,3307.5787,0.01143277
1476100800,0.01152694,0.01138499,0.01143443,0.01144867,91.62662,8017.7544,0.01142796
1476102600,0.01147553,0.01138702,0.01141638,0.01139078,18.316514,1602.6879,0.01142862
1476104400,0.01146202,0.01128745,0.0114209,0.01128755,20.327473,1790.6678,0.01135189
1476106200,0.01156425,0.01131125,0.01136032,0.01150026,83.258609,7253.9477,0.01147769
1476108000,0.01162053,0.01147485,0.01150497,0.01147485,74.939867,6499.0791,0.01153084
1476109800,0.01154038,0.01137311,0.0114993,0.01137311,69.527573,6080.0843,0.01143529
1476111600,0.01146189,0.01127475,0.01142855,0.0113,93.28837,8218.6306,0.01135084
1476113400,0.01132758,0.01119121,0.0113,0.01119121,28.789068,2564.8627,0.0112244
1476115200,0.01132311,0.01117633,0.01120446,0.01121453,12.621348,1122.5366,0.01124359
1476117000,0.01127625,0.0111722,0.01127625,0.0111722,31.103338,2775.7657,0.01120531
1476118800,0.01119539,0.01100578,0.0111722,0.01106042,54.855185,4935.4762,0.01111446
1476120600,0.01112427,0.01096756,0.01107226,0.01096757,28.584741,2597.2628,0.01100571
1476122400,0.01104285,0.01085301,0.01102092,0.01096233,75.198594,6879.5427,0.01093075
1476124200,0.01104741,0.01086521,0.01091204,0.011045,46.928041,4269.7433,0.01099083
1476126000,0.0110474,0.01097,0.0110474,0.01098234,26.013322,2367.3633,0.01098831
1476127800,0.01103901,0.01077434,0.01098803,0.01078002,105.478177,9714.9837,0.01085726
1476129600,0.01081837,0.0106,0.01078008,0.01065,52.322689,4892.9188,0.01069355
1476131400,0.01068072,0.0106,0.01066,0.01065352,29.410197,2770.1697,0.01061674
1476133200,0.0106762,0.01055,0.01064832,0.0106762,56.348685,5288.4533,0.01065504
1476135000,0.01087564,0.01055148,0.0106762,0.01059997,174.895665,16355.9105,0.01069311
1476136800,0.0106,0.01055184,0.01059301,0.01055388,8.770527,828.4622,0.01058651
1476138600,0.0106,0.01055788,0.01058674,0.01059998,37.430507,3534.2719,0.01059072
1476140400,0.01062101,0.01052433,0.01056303,0.01062088,47.797225,4520.8447,0.01057263
1476142200,0.01069772,0.01053148,0.01053148,0.01069772,30.895145,2905.0781,0.01063487
1476144000,0.01068999,0.01056007,0.01059927,0.01066988,12.027216,1133.5713,0.01061002
1476145800,0.01066998,0.01060446,0.01064877,0.01063781,10.496481,985.7445,0.01064827
1476147600,0.01069772,0.01063022,0.01067831,0.01064999,2.623818,245.5256,0.01068653
1476149400,0.01068353,0.01060208,0.01064378,0.01062702,30.570876,2872.5022,0.01064259
1476151200,0.01069765,0.01062577,0.01062705,0.01062577,71.928322,6756.289,0.01064612
1476153000,0.01079106,0.01062727,0.01067465,0.01079105,69.236818,6461.6788,0.01071498
1476154800,0.01082867,0.01076411,0.01079105,0.01080987,6.434039,595.3314,0.01080749
1476156600,0.01082861,0.01068421,0.01080769,0.01069214,91.293333,8509.6129,0.01072825
1476158400,0.01079221,0.01026191,0.01073526,0.01034779,113.037461,10719.8646,0.01054467
1476160200,0.01034241,0.009173,0.01033284,0.00986,457.20194,46851.5717,0.00975851
